initial_temperature,temperature_decrease,neighborhood_radius,initial_solution,best_solution,final_solution
100.0,0.8,1.0,6.640176317450877,9.158089253719508,9.158089253719508
100.0,0.8,1.0,11.056600817157264,9.312494936095394,9.312494936095394
100.0,0.8,1.0,27.686698585029024,28.241016897715685,28.208209913656944
100.0,0.8,1.0,26.187841182539394,28.231527069113124,28.14780204578362
100.0,0.8,1.0,4.317018631818843,3.053184832042344,9.328468801777424
100.0,0.8,1.0,17.6234577404273,15.639978861332526,15.739457699892146
100.0,0.8,1.0,22.922638073899567,21.91752721108408,28.330193362028787
100.0,0.8,1.0,16.679481267122707,15.661139618635456,15.606018826295687
100.0,0.8,1.0,16.75697648261242,15.659505389858635,21.94497143377872
100.0,0.8,1.0,28.299699741108363,21.91904046051381,22.027839210932854
100.0,0.8,1.0,14.341294516914509,15.640183396848371,15.640183396848371
100.0,0.8,1.0,19.977291157063444,22.02567741195669,21.841879190655767
100.0,0.8,1.0,28.41396762947537,28.241583498150295,28.28326660881784
100.0,0.8,1.0,4.674589664467835,2.7749923602430058,2.7749923602430058
100.0,0.8,1.0,21.163558328131497,21.820880966708312,28.28229354611747
100.0,0.8,1.0,7.835765360978985,9.292323180630156,9.292323180630156
100.0,0.8,1.0,5.016259964849759,9.327651016262326,9.283538542392622
100.0,0.8,1.0,16.12428476437702,15.657116895688878,15.70066853308636
100.0,0.8,1.0,13.13237362146443,15.928692118525262,21.96080452347247
100.0,0.8,1.0,13.009452085621794,15.675861624946702,15.675861624946702
100.0,0.8,1.0,8.932425945586136,9.335121449041557,9.176932243659003
100.0,0.8,1.0,4.631453044392693,2.791312893744067,2.791312893744067
100.0,0.85,1.0,2.7286805123285602,2.7286805123285602,9.323774884242804
100.0,0.85,1.0,4.116675624770401,2.8009836136130026,2.794349558956414
100.0,0.85,1.0,15.172704303125192,16.083472264043664,21.912054597529334
100.0,0.85,1.0,27.439941151542342,28.26014507447143,28.14370124679189
100.0,0.85,1.0,22.76510708377075,21.942234702427488,22.005465635341043
100.0,0.85,1.0,8.144628274544235,9.304966117017365,9.304966117017365
100.0,0.85,1.0,7.454452238811933,2.798088404075652,2.8217054132742323
100.0,0.85,1.0,2.279115211737312,2.792974781542596,2.792974781542596
100.0,0.85,1.0,20.145882720948514,21.950506689927835,21.91687752682717
100.0,0.85,1.0,20.07622899164634,21.9394973333988,21.783568401500183
100.0,0.85,1.0,9.303303100383449,2.8190085996922605,2.7560650743619006
100.0,0.85,1.0,21.851839713763884,15.599332431454464,15.599332431454464
100.0,0.85,1.0,5.504589124481269,2.798032826272516,2.7890618429757352
100.0,0.85,1.0,3.708988384215011,2.802408666718476,2.802408666718476
100.0,0.85,1.0,7.346316700039381,9.329351146270959,9.329351146270959
100.0,0.85,1.0,29.857152708575175,28.21869869078838,28.2748858136277
100.0,0.85,1.0,22.984610002306738,21.944085334369575,22.002947722203295
100.0,0.85,1.0,24.8268704793421,21.930787847876044,21.896528881217264
100.0,0.85,1.0,19.6593427267062,21.922017796747305,28.268708892863767
100.0,0.85,1.0,27.167474545772762,28.181307315761234,28.181307315761234
100.0,0.85,1.0,26.700687065113154,28.224450286414697,28.339037066195456
100.0,0.85,1.0,9.394678936211363,2.783898346237951,2.8173411307779723
100.0,0.85,1.0,21.415767649918884,21.919168832853316,21.900647900328924
100.0,0.85,1.0,21.4618729796392,15.646152204962407,15.64162131329516
100.0,0.85,1.0,10.994533100431566,9.350624130778074,9.350624130778074
100.0,0.85,1.0,9.392819810826795,9.318282585117103,9.315313914677853
100.0,0.85,1.0,6.0945348071601195,9.305196241792158,9.305196241792158
100.0,0.85,1.0,4.370298100719187,2.799028281044084,2.7348525243009982
100.0,0.85,1.0,20.120479967638172,15.657236753096331,15.657236753096331
100.0,0.85,1.0,0.16451413367371825,2.7813585721431853,2.7813585721431853
100.0,0.85,1.0,24.37825685173191,21.836436494034096,28.14198731100656
100.0,0.85,1.0,23.07331546876069,28.267047047174092,28.28235793621917
100.0,0.85,1.0,8.358568350064486,2.7864581754861186,2.7864581754861186
100.0,0.85,1.0,14.894680596646706,15.642232975751206,15.639585037398422
100.0,0.85,1.0,1.0190700906247039,2.824013324599156,2.7681184000458376
100.0,0.85,1.0,7.317865664940456,9.289112922960722,9.362675333078736
100.0,0.85,1.0,22.759001956162102,21.897396584565463,21.897396584565463
100.0,0.85,1.0,10.405064286538735,9.335648172619493,9.337340227660267
100.0,0.85,1.0,1.5205732752337606,2.8004113850422856,2.8004113850422856
100.0,0.85,1.0,27.838598921267067,15.633024227828201,15.633024227828201
100.0,0.85,1.0,15.30408290615846,15.697799071218169,15.56835385612752
100.0,0.85,1.0,25.522056857929567,21.941912581004214,21.930637762720483
100.0,0.85,1.0,12.350687360179553,15.672459435628609,15.59567264169598
100.0,0.85,1.0,19.360610634088964,21.95833815649668,21.95833815649668
100.0,0.85,1.0,29.125403375456838,21.913464043669094,21.913464043669094
100.0,0.85,1.0,18.147438489885026,21.985514099182993,22.048143803855304
100.0,0.85,1.0,3.5263676127066352,3.5263676127066352,9.269253766488717
100.0,0.85,1.0,25.5438131921842,28.210265539122773,28.197193603472684
100.0,0.85,1.0,28.75059361679149,28.211343621906583,28.211343621906583
100.0,0.85,1.0,20.42433729719695,21.949202549776615,21.96998331733988
100.0,0.9,1.0,6.75927988018254,2.7982797396165977,2.7982797396165977
100.0,0.9,1.0,2.988938657917691,2.7980458327766318,2.8045736996164328
100.0,0.9,1.0,3.212478073638984,2.802702458272315,2.7276972328519813
100.0,0.9,1.0,0.060923478435059866,2.8016992746690033,2.7476615935147644
100.0,0.9,1.0,3.2589691200122473,2.7989545772018807,2.8024283848753435
100.0,0.9,1.0,29.30163857163289,21.94959471484071,21.97889428350421
100.0,0.9,1.0,0.7883279396205021,2.808296285140673,2.808296285140673
100.0,0.9,1.0,16.42404396782289,15.652937193274497,15.652937193274497
100.0,0.9,1.0,12.286546479942723,15.637594748838284,15.637594748838284
100.0,0.9,1.0,1.0181454997203898,2.816415985527053,2.775608491326668
100.0,0.9,1.0,20.116227245167163,15.659131840884989,15.659131840884989
100.0,0.9,1.0,27.806605902371437,21.945059931558326,21.975657698899816
100.0,0.9,1.0,14.072675739122023,15.641990936846424,15.745450953117833
100.0,0.9,1.0,17.6513648470678,21.8045170991152,28.21721710276544
100.0,0.9,1.0,23.60070228671412,15.650356863179958,15.634226878783792
100.0,0.9,1.0,26.785809919288834,21.95080065190918,22.012934916308467
100.0,0.9,1.0,25.3908754766102,15.650052459948215,15.68115417614327
100.0,0.9,1.0,8.164424990998098,2.763122010304155,9.338190737632923
100.0,0.9,1.0,27.847218805476125,28.246103569028705,28.295975164071592
100.0,0.9,1.0,12.642224632112292,9.25635913630132,15.63189526498774
100.0,0.9,1.0,24.953309233449897,21.933063314917888,28.19951747734744
100.0,0.9,1.0,2.61906987706373,2.7945878355100424,2.7945878355100424
100.0,0.9,1.0,6.919055304210149,2.7980894227124606,2.807447974985475
100.0,0.9,1.0,28.059772536754064,21.93057132103327,21.897997778127888
100.0,0.9,1.0,13.736483474934403,9.29173139112411,9.41825432631715
100.0,0.9,1.0,24.485842549658663,21.938230047208123,21.95838232642332
100.0,0.9,1.0,16.37174970570648,15.639224641772254,15.630984154953785
100.0,0.9,1.0,17.433161420405156,9.280953182614752,9.398691870244814
100.0,0.9,1.0,1.3887900234386734,2.807164986463504,2.807164986463504
100.0,0.9,1.0,19.770415023943837,15.631981610387854,15.61249931391432
100.0,0.9,1.0,7.420657868246019,9.322668610340198,9.389958999469592
100.0,0.9,1.0,10.970761825341306,9.33449784545509,9.33449784545509
100.0,0.9,1.0,10.428750736377573,9.328000999676494,9.390768756958824
100.0,0.9,1.0,0.6556947000528699,2.79031593126164,2.7775116650059863
100.0,0.9,1.0,20.267993001801898,21.784978511778263,28.322481999202612
100.0,0.9,1.0,19.735950252863006,21.971075518134548,21.975064037771492
100.0,0.9,1.0,21.479406048513646,21.928318586943085,21.972112131601946
100.0,0.9,1.0,17.89037182117555,15.642039735085659,15.648597022696492
100.0,0.9,1.0,4.347425603185441,3.361570302196293,9.329217386292052
100.0,0.9,1.0,18.202449385972663,16.338142395998744,21.935863857730983
100.0,0.9,1.0,7.4301712599771115,2.793050402984436,2.793050402984436
100.0,0.9,1.0,13.263659909907988,9.309213579094026,9.309213579094026
100.0,0.9,1.0,15.53285911251212,15.738451615394368,28.251530975437745
100.0,0.9,1.0,5.033286925762073,2.805749648470802,2.815532081036031
100.0,0.9,1.0,20.08509349165727,21.948952685363658,22.019302003883464
100.0,0.9,1.0,9.897502566039568,9.334168671182972,9.381449541032115
100.0,0.9,1.0,24.589831619538533,21.96833122384805,22.003435445901175
100.0,0.9,1.0,28.927773180532085,21.901885412614032,21.79397644791149
100.0,0.9,1.0,27.657282845749943,28.221374329606213,28.31632567872785
100.0,0.9,1.0,19.68148266596581,15.62787564275703,15.62787564275703
100.0,0.99,1.0,18.779574622537112,9.404359366615154,21.93132625298161
100.0,0.99,1.0,8.034774525199843,2.7986320098377844,2.804308641130977
100.0,0.99,1.0,12.22597470071609,2.7945520161078665,21.915450145392928
100.0,0.99,1.0,14.888276984319395,2.939745039089991,28.23332919865121
100.0,0.99,1.0,24.550189293847225,15.643219666073433,21.932546186816182
100.0,0.99,1.0,22.35761892651846,9.318702429171648,9.30329072660399
100.0,0.99,1.0,8.211950126615655,2.798978868823882,2.799182452512282
100.0,0.99,1.0,4.616466243839388,9.255095990589645,28.22701265004208
100.0,0.99,1.0,11.147623861761172,9.314643284785669,15.647322192515125
100.0,0.99,1.0,10.147243220804432,9.281889685770029,15.647429978200702
100.0,0.99,1.0,13.387853498266974,4.23963386217523,21.94922817457979
100.0,0.99,1.0,24.479984004401423,15.644717763081962,15.632146923177894
100.0,0.99,1.0,27.60230072638174,16.05401754728558,21.957959035349493
100.0,0.99,1.0,8.256866385583745,9.322697924270281,15.646125476006027
100.0,0.99,1.0,25.69092782832895,21.94555089456384,21.934761334502728
100.0,0.99,1.0,8.331972837352204,2.7940192916737097,9.29880763864797
100.0,0.99,1.0,20.328454260047106,15.643905456197892,15.665459872971667
100.0,0.99,1.0,16.841928742385036,9.318152268765697,9.304270992320273
100.0,0.99,1.0,6.0022709389267,2.790381620671573,9.29420376102277
100.0,0.99,1.0,19.724614317761112,2.849799578951323,21.954197262024042
100.0,0.99,1.0,13.898088388151622,2.7984674615187712,2.805893997022498
100.0,0.99,1.0,27.4676959827072,16.148050952405598,21.96493606566611
100.0,0.99,1.0,19.860353951200192,9.336659243432875,15.653667736305946
100.0,0.99,1.0,18.410236242287624,2.799426026635869,2.8107800827263953
100.0,0.99,1.0,22.934387215713205,9.300880757620822,15.664213613117246
100.0,0.99,1.0,29.703486457075204,21.951912123400287,28.2318920720922
100.0,0.99,1.0,2.5079276083629205,2.811216592848316,9.298394504324072
100.0,0.99,1.0,26.73912060870721,15.646058739560111,21.939803709146968
100.0,0.99,1.0,20.260799707860887,15.600532691639605,21.961291021066966
100.0,0.99,1.0,1.202154414019071,2.7860144223279697,15.657701137610527
100.0,0.99,1.0,20.3053004434552,9.76168236404639,15.64421687270562
100.0,0.99,1.0,10.517631681202232,2.798195356252437,2.796770770992386
100.0,0.99,1.0,6.888555859828021,4.1009660234987395,15.645445662667774
100.0,0.99,1.0,29.7442420108178,9.27300013962467,15.646847796569325
100.0,0.99,1.0,15.999473858336758,9.31979488589243,15.648180167798598
100.0,0.99,1.0,24.279604202985396,9.287096737380988,15.657416349012806
100.0,0.99,1.0,2.799584629739711,2.798099617328849,2.798099617328849
100.0,0.99,1.0,4.32056293341196,2.685257980715507,15.651404378247637
100.0,0.99,1.0,10.053002317840535,2.7988439623333505,2.7988439623333505
100.0,0.99,1.0,5.248650654712695,2.797508903075946,9.317746421978143
100.0,0.99,1.0,4.594092062336578,2.784303796608901,15.627141887797501
100.0,0.99,1.0,6.2677828062522325,2.79790782096626,2.785869592442115
100.0,0.99,1.0,6.694957997439463,4.185388405314953,9.326366398401447
100.0,0.99,1.0,27.540369459502156,2.7983064687171133,2.7943509380207474
100.0,0.99,1.0,28.557686733568183,21.943896461203906,21.969654673135913
100.0,0.99,1.0,10.610659740742749,9.315872541520292,9.344008564501179
100.0,0.99,1.0,4.701607710168127,2.7980724926523823,21.936188130139826
100.0,0.99,1.0,4.238834810364067,2.7982456254808765,2.806387545457621
100.0,0.99,1.0,24.057852306732954,15.80755674766649,21.958507993328794
100.0,0.99,1.0,0.3963384537267851,2.7979288652805985,9.307657636597956
100.0,0.8,2.0,18.786190054091186,9.353667271705664,9.353667271705664
100.0,0.8,2.0,3.3454579166089515,2.846748338599746,2.8545798383590117
100.0,0.8,2.0,3.9812954908947615,2.8041029042939583,2.8354296441013043
100.0,0.8,2.0,18.288449266405205,15.484672302319627,28.436718328479667
100.0,0.8,2.0,5.813977835625046,2.8178888622289353,2.8178888622289353
100.0,0.8,2.0,18.114212153644548,15.866378635658554,28.260973274592317
100.0,0.8,2.0,14.483730430480016,9.335254896543457,9.335254896543457
100.0,0.8,2.0,5.081431388528514,2.8040952357278393,2.7766352160193337
100.0,0.8,2.0,7.253927495711896,4.149352803529132,9.398201124878497
100.0,0.8,2.0,3.0511879933607178,2.8559332192797102,2.8559332192797102
100.0,0.8,2.0,21.573476388468375,22.287156660874043,28.266378660846286
100.0,0.8,2.0,16.49390665887586,9.389584290590717,9.389584290590717
100.0,0.8,2.0,9.215070174420312,3.428421462556236,15.722079476025858
100.0,0.8,2.0,5.81275746520727,4.189292833977758,9.321844993330625
100.0,0.8,2.0,9.211976978639905,2.7770979100680813,2.7681194268730174
100.0,0.8,2.0,10.718102177768154,9.257419500498278,15.68413595015733
100.0,0.8,2.0,26.274130993516554,21.95597336917414,21.880070420512602
100.0,0.8,2.0,28.589223284144374,28.259121111250977,28.166629068639317
100.0,0.8,2.0,22.558809677816694,21.951662728496633,28.272639741355647
100.0,0.8,2.0,19.436344494472106,21.828576221277523,21.828576221277523
100.0,0.8,2.0,12.452927688755517,15.568694218564533,28.27307749981479
100.0,0.8,2.0,6.052834640530231,4.124177417215565,9.185620827892878
100.0,0.8,2.0,23.407837652914132,15.680505389914325,15.722908327098937
100.0,0.8,2.0,19.486448018470792,21.627718749726338,28.342493717591545
100.0,0.8,2.0,27.99432084743389,21.93251748984132,21.959596823434474
100.0,0.8,2.0,7.899278892450947,9.219941698488824,21.805082343148978
100.0,0.8,2.0,2.789050062381479,2.789050062381479,9.317500498600825
100.0,0.8,2.0,23.127533449780213,22.018201327405578,21.696415488963613
100.0,0.8,2.0,11.112926257542924,2.87816281568545,2.87816281568545
100.0,0.8,2.0,14.47782461094175,9.346714371547375,9.583632560972372
100.0,0.8,2.0,26.038060425617488,22.357829239521646,28.197639108088712
100.0,0.8,2.0,1.0257938902109434,2.76399969898596,2.76399969898596
100.0,0.8,2.0,26.036545520269947,21.95255890369353,21.9606381224287
100.0,0.8,2.0,7.128965000886878,9.434288878217597,15.732640449754546
100.0,0.8,2.0,27.385906380968635,21.968499260670093,21.968499260670093
100.0,0.8,2.0,14.85962166117673,15.965991417640868,28.230336105335798
100.0,0.8,2.0,7.281299818123089,2.8092035850166353,2.8478419848496213
100.0,0.8,2.0,0.47297967922613926,2.759268858737464,2.9237235062490576
100.0,0.8,2.0,2.886268711925085,2.886268711925085,15.754616792781679
100.0,0.8,2.0,15.38374251036252,9.388114288780264,9.388114288780264
100.0,0.8,2.0,5.923017779176808,2.781437403849657,2.781437403849657
100.0,0.8,2.0,15.23764971867579,15.824086230606293,21.977005182306655
100.0,0.8,2.0,27.643479061709424,15.642234465133201,15.642234465133201
100.0,0.8,2.0,23.743367005571933,9.266783215195053,9.377336339246247
100.0,0.8,2.0,3.705798376016958,2.823514037443,2.823514037443
100.0,0.8,2.0,21.324099150371637,21.94900113506745,28.28779041826465
100.0,0.8,2.0,7.102860709392415,2.7854663319646833,2.7854663319646833
100.0,0.8,2.0,23.866941649636452,15.19949352429428,28.130561530513535
100.0,0.8,2.0,8.479137411023585,9.40041181022237,15.728901832090175
100.0,0.8,2.0,27.445278508804893,28.212331082724326,28.28441002487515
100.0,0.85,2.0,15.45192325777705,2.9037925991501248,2.9037925991501248
100.0,0.85,2.0,1.6522617391118224,2.996041521748742,15.713429939383861
100.0,0.85,2.0,11.057677104440032,2.8006509669407373,2.771887692771305
100.0,0.85,2.0,18.26774043719087,21.949464438384148,21.901324717398506
100.0,0.85,2.0,25.9449861185217,21.951855086435746,21.897687664243662
100.0,0.85,2.0,7.155480971746561,2.883654191218972,9.283091744468733
100.0,0.85,2.0,27.905853733327422,28.278547728469853,28.394786462057716
100.0,0.85,2.0,27.96986623832203,22.036016995505868,22.036016995505868
100.0,0.85,2.0,0.9449936590360297,2.7953769185356823,2.7163425288083385
100.0,0.85,2.0,1.7557628442517816,2.7941129340789685,2.7941129340789685
100.0,0.85,2.0,23.8141480686612,21.968413988944032,21.849205310576895
100.0,0.85,2.0,14.5498009777632,15.177045537934152,28.056386239546885
100.0,0.85,2.0,17.133872162424336,9.306814897023788,9.306814897023788
100.0,0.85,2.0,20.010153855912062,21.94570670966568,21.890456092948533
100.0,0.85,2.0,28.104847001995584,28.237914418935688,28.141927573783835
100.0,0.85,2.0,1.2230191540425275,2.823541621201642,2.823541621201642
100.0,0.85,2.0,17.055699327896924,15.684889882215915,28.22335910491253
100.0,0.85,2.0,20.933299946733715,15.74113674889683,21.92462529301872
100.0,0.85,2.0,20.89487702908694,21.905355577759984,22.082422925096225
100.0,0.85,2.0,26.556947432885565,21.945303138676234,21.96335277897969
100.0,0.85,2.0,3.642634298524524,2.937450486665615,9.21669780194334
100.0,0.85,2.0,5.119226334035027,2.6050777654335793,15.673991774000601
100.0,0.85,2.0,24.263965827025935,21.928200445220178,28.27750878339403
100.0,0.85,2.0,5.277663269717054,3.7298551461378566,9.260581254502569
100.0,0.85,2.0,15.025510367208687,15.643452502477063,15.643452502477063
100.0,0.85,2.0,22.78283142662601,22.10985177649487,28.300880337817038
100.0,0.85,2.0,23.438547786586245,15.637189943757955,15.604646089818047
100.0,0.85,2.0,15.165889913678125,15.636201451054852,15.636201451054852
100.0,0.85,2.0,7.444792558298329,2.8046373239689295,2.8192080992647894
100.0,0.85,2.0,3.0545061717550137,2.793943422037503,2.8124922932599263
100.0,0.85,2.0,23.67257261747037,15.660670978720173,15.623984514352516
100.0,0.85,2.0,28.129888322014686,15.559121745159715,15.559121745159715
100.0,0.85,2.0,27.32732283066954,15.726658967809577,15.536450261583878
100.0,0.85,2.0,11.168466579454213,2.907128040967291,2.931231798302002
100.0,0.85,2.0,5.243270019591873,2.776849577917171,9.310618261147583
100.0,0.85,2.0,2.9344744095776134,2.7662592476537715,2.8701723501758987
100.0,0.85,2.0,20.04413258816847,21.998051289536544,28.099910176021094
100.0,0.85,2.0,27.92934973782311,21.921976928951434,21.883007132999474
100.0,0.85,2.0,29.35561581438778,15.61656736387291,15.587629135036302
100.0,0.85,2.0,4.025451677214101,3.1746017126277417,9.372683416068117
100.0,0.85,2.0,10.195160519627146,9.346004267379241,9.346004267379241
100.0,0.85,2.0,8.861048103552466,9.37149268895733,9.37149268895733
100.0,0.85,2.0,2.6274945208233773,2.80964917705398,9.383847373980924
100.0,0.85,2.0,16.522822205160796,9.343839690265133,9.347113419761307
100.0,0.85,2.0,28.77180120595788,28.29761421887362,28.312692284805113
100.0,0.85,2.0,3.3126735180153273,2.7801386346615917,2.7718674777540593
100.0,0.85,2.0,1.7558570601655716,2.797227959701312,2.797227959701312
100.0,0.85,2.0,11.652309520231775,9.35882123314477,9.35882123314477
100.0,0.85,2.0,8.975549865182794,2.7765146075848968,2.8360623426553415
100.0,0.85,2.0,20.342646961765766,21.914896924788252,22.011205586011755
100.0,0.9,2.0,26.935187803700945,28.200407768389976,28.329822728167745
100.0,0.9,2.0,17.680006591734223,10.266524201890455,15.69053872421431
100.0,0.9,2.0,29.781221828732846,21.880545004251825,28.281628225424175
100.0,0.9,2.0,2.4550546081405487,3.1267966792221737,9.189847224288501
100.0,0.9,2.0,1.965349590818077,2.82697461686441,9.337778047542805
100.0,0.9,2.0,18.599098859606414,9.238019769208297,9.238019769208297
100.0,0.9,2.0,25.409350061872445,15.64690765920231,15.51877856551165
100.0,0.9,2.0,11.56505772852892,9.29363257122678,9.368065386844071
100.0,0.9,2.0,16.972116797887693,10.126561203356632,15.679662789583007
100.0,0.9,2.0,2.3167303056356583,2.813359622984051,2.841336377816504
100.0,0.9,2.0,13.577358309800147,9.283632358599345,15.592100469505988
100.0,0.9,2.0,16.82008628171482,9.31741512860648,9.31741512860648
100.0,0.9,2.0,15.758494575166566,15.629465435598096,15.618471425950178
100.0,0.9,2.0,9.121687605071319,3.518451463973749,9.322513063705676
100.0,0.9,2.0,13.350121499106466,9.323002053186181,9.293322421766442
100.0,0.9,2.0,5.507300214770817,2.635210247092532,9.304447018281378
100.0,0.9,2.0,22.11771368925503,15.956202672163975,21.893793155260315
100.0,0.9,2.0,17.138800321714115,15.852344435689295,21.851766488218455
100.0,0.9,2.0,7.45513280047271,2.8065781067472715,2.855743508458385
100.0,0.9,2.0,14.832739414274196,15.679403886053812,15.526366874381303
100.0,0.9,2.0,28.431469159339418,15.661002971269866,21.963696040005413
100.0,0.9,2.0,7.211663827565706,9.242711921886436,22.02263303858395
100.0,0.9,2.0,14.164921775976303,15.63664757104345,15.632312981422217
100.0,0.9,2.0,13.073477344874934,9.305784295706774,21.936458426246936
100.0,0.9,2.0,15.01674768757514,9.322556723352669,9.289210560838761
100.0,0.9,2.0,9.533490821792922,2.797743846425349,2.740328208515079
100.0,0.9,2.0,24.330877815962808,9.284252060629314,9.284252060629314
100.0,0.9,2.0,25.063078119123702,15.60307071183896,15.590953435542986
100.0,0.9,2.0,11.273136893039027,2.8363539358674945,9.420902230049636
100.0,0.9,2.0,20.471030416144288,9.306589015724452,9.347601019182264
100.0,0.9,2.0,28.602391158607823,15.655157781099094,15.655157781099094
100.0,0.9,2.0,1.9911196421902884,2.8065825902210486,2.8687377693120553
100.0,0.9,2.0,29.648712803835334,9.317350317199821,9.271533601145098
100.0,0.9,2.0,1.6888374244881479,2.7947346065655645,2.779972003082576
100.0,0.9,2.0,12.754193249046207,9.354885793366883,15.621903981838297
100.0,0.9,2.0,7.56514498337817,2.8011114111114734,2.8011114111114734
100.0,0.9,2.0,26.06223970447783,21.95931910697754,21.990970115995545
100.0,0.9,2.0,25.593591931628936,21.967395374244123,28.175918556462964
100.0,0.9,2.0,4.559668184709,2.786166673949743,2.844409604031982
100.0,0.9,2.0,20.816877511451935,21.989383929371304,28.21586893514869
100.0,0.9,2.0,1.7502238277251285,2.7824815445614886,2.7824815445614886
100.0,0.9,2.0,3.362824722655862,2.8511448190292072,9.34765489945648
100.0,0.9,2.0,8.754371396387214,2.750371220015906,15.77129941347519
100.0,0.9,2.0,15.502183328393581,15.668853568622605,15.575906828205714
100.0,0.9,2.0,24.664805997997618,15.693180038182437,15.693180038182437
100.0,0.9,2.0,18.984880202663525,22.042047620968876,28.32056500419442
100.0,0.9,2.0,16.355957895267665,9.336085894111557,9.292207851541324
100.0,0.9,2.0,1.293660463499468,2.9765236314981154,9.471380018600158
100.0,0.9,2.0,23.92510835681264,21.98776851092117,21.87271155626514
100.0,0.9,2.0,6.139368374242636,9.30400860744677,9.410187315454603
100.0,0.99,2.0,0.1298001872484662,2.783114710794628,9.31482960010814
100.0,0.99,2.0,14.021630872420447,2.7990482759486013,28.247034589212312
100.0,0.99,2.0,12.424718260255458,2.952541693517886,28.24937201915921
100.0,0.99,2.0,14.631772354426376,2.8008069996035556,2.786935562112556
100.0,0.99,2.0,13.580149665895513,2.6687976588290363,28.252714256412997
100.0,0.99,2.0,24.86360031873326,2.791929823714088,2.8252819128829882
100.0,0.99,2.0,1.6870033261598765,2.7976153046263224,2.819171473083713
100.0,0.99,2.0,20.374494328216702,2.782842934180933,21.920337965612386
100.0,0.99,2.0,3.645917469509408,2.746663790778398,21.965764146553372
100.0,0.99,2.0,24.17568177656262,2.7976148091569764,2.8058148688431888
100.0,0.99,2.0,0.732374730190794,2.7968975141958237,2.7968975141958237
100.0,0.99,2.0,26.339522316373756,2.781194253086185,9.307675430538705
100.0,0.99,2.0,0.5566440372082484,2.8035772686819964,21.939797470067795
100.0,0.99,2.0,0.9249294984833272,2.799839316572302,2.7957184062458995
100.0,0.99,2.0,25.925531015080914,2.7483208492870292,28.24642258449338
100.0,0.99,2.0,26.002419652920423,2.7983630606633403,2.794199264748346
100.0,0.99,2.0,1.8336239352733805,2.798909500920345,9.335235080332854
100.0,0.99,2.0,7.0714152376193855,2.806125351394048,2.7863147561380144
100.0,0.99,2.0,9.706495765218754,2.797883293198969,2.8049632830768827
100.0,0.99,2.0,18.66602478995377,2.7117971648199304,15.669593242964822
100.0,0.99,2.0,2.2255175540482943,2.5210725009198707,21.956358153353158
100.0,0.99,2.0,0.38182261403866635,2.8009181240259466,9.310377038182812
100.0,0.99,2.0,0.6320178192189749,2.7965519243641763,2.7965519243641763
100.0,0.99,2.0,17.802474600531944,2.7949367463379335,15.663960924333974
100.0,0.99,2.0,13.40778050619856,2.81810770089896,15.613761576934689
100.0,0.99,2.0,17.384345587497645,9.616499485916911,21.939885191061187
100.0,0.99,2.0,3.4668203844735754,2.7967264973854564,2.8035564246189972
100.0,0.99,2.0,15.540807089789025,4.078712512481429,28.20190059995563
100.0,0.99,2.0,12.718656367753713,2.7955583530703234,9.32566134985742
100.0,0.99,2.0,10.577647917591571,2.8005754694360534,2.8057912252382256
100.0,0.99,2.0,29.065954711768846,2.7493091315812657,28.21134292433836
100.0,0.99,2.0,11.24018207145859,2.648152927459435,28.27828745708656
100.0,0.99,2.0,6.428710930762987,2.797404763681869,2.8028302780936567
100.0,0.99,2.0,22.240855042987672,3.0164543638431467,15.64838046514226
100.0,0.99,2.0,23.891958770539034,2.7956478540060665,21.971689026854275
100.0,0.99,2.0,17.927860032628324,2.884729437083545,21.940411154716013
100.0,0.99,2.0,17.709149958892596,2.7715282010274738,15.641736829855951
100.0,0.99,2.0,11.331190140458862,2.7983593280254095,2.777272946423051
100.0,0.99,2.0,13.004831865548164,2.771938705389349,21.956839059031417
100.0,0.99,2.0,17.290640454377925,3.0966773680941593,21.92983439448895
100.0,0.99,2.0,13.44410128973627,9.317874142432759,9.312361636294549
100.0,0.99,2.0,9.707934767006858,2.798644111789673,15.642879541857567
100.0,0.99,2.0,22.6633266959638,2.4756688108222975,15.653896945643481
100.0,0.99,2.0,10.28958214937941,2.796761228785356,2.7875548606673823
100.0,0.99,2.0,28.11958764002102,2.815175793303109,21.956632880714587
100.0,0.99,2.0,3.0001865109986765,2.7991869609056046,2.7991869609056046
100.0,0.99,2.0,0.6275111531667505,2.806071323480158,2.8148176017371767
100.0,0.99,2.0,11.502217992898833,9.337288383961122,21.929696068500782
100.0,0.99,2.0,3.202434500615104,2.799933076236049,21.939267031132324
100.0,0.99,2.0,29.16083827270582,9.224099990707536,15.6182803843894
100.0,0.8,5.0,28.23859678167981,16.16401879125337,21.9896144657013
100.0,0.8,5.0,10.164101767715174,9.606997897333692,28.33171284217542
100.0,0.8,5.0,18.646549974471736,8.707713549450542,15.657678421810594
100.0,0.8,5.0,20.664110865125753,9.683940124931038,9.836931426571251
100.0,0.8,5.0,4.785386159350858,2.8498237068726224,15.97547368945471
100.0,0.8,5.0,26.405054012581772,2.779667904484867,3.475065158907042
100.0,0.8,5.0,8.636447227235085,2.2151827133840043,21.88758904885449
100.0,0.8,5.0,16.660159278246546,9.438062426511571,9.438062426511571
100.0,0.8,5.0,19.320833550289496,9.330908188912607,9.227484347900083
100.0,0.8,5.0,2.8747075193132052,2.8747075193132052,28.420836271143934
